Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Horses & ponies,,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,1417.32,2125.97,2834.63,2456.03,2077.42,1698.82,1320.21,941.61,755.34,605.93,486.07
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Horses & ponies,,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,0.57,0.85,1.13,1.81,2.49,3.18,3.86,4.54,5.99,7.9,10.42
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Horses & ponies,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,52237.52,49250.28,46263.04,48490.14,50717.24,52944.34,55171.44,57398.54,59928.61,62570.2,65328.23
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Horses & ponies,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,6131.35,5984.02,5836.7,5906.02,5975.35,6044.67,6114.0,6183.32,6255.08,6327.67,6401.1
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Horses & ponies,,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,4577.96,3464.94,2351.92,2214.78,2077.64,1940.5,1803.36,1666.22,1555.23,1451.64,1354.94
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,13064.85,13307.77,13550.69,12913.83,12276.97,11640.12,11003.26,10366.4,9882.7,9439.3,9032.57
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,1919144.62,1969501.36,2019858.1,1904574.42,1789290.73,1674007.05,1558723.36,1443439.68,1352797.15,1268823.83,1190977.34
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,169677.52,171503.28,173329.04,170304.84,167280.63,164256.43,161232.22,158208.02,158742.43,160234.3,162620.46
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,3234880.69,3389377.03,3543873.38,3512785.39,3481697.41,3450609.42,3419521.44,3388433.45,3380653.84,3379327.3,3384010.03
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,3545653.91,3664184.87,3782715.83,3582975.37,3383234.92,3183494.46,2983754.01,2784013.55,2645528.61,2522861.18,2414452.04
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,104.59,156.89,209.18,251.94,294.7,337.46,380.22,422.98,520.45,659.81,863.02
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Livestock,Non-Dairy,3565917.44,3671469.66,3777021.89,3768705.49,3760389.1,3752072.7,3743756.31,3735439.91,3766202.05,3807905.28,3859986.08
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Livestock,Non-Dairy,23229.79,24859.19,26488.58,25012.87,23537.17,22061.46,20585.75,19110.04,18014.93,17017.69,16109.26
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Livestock,Non-Dairy,1351.49,1355.23,1358.97,1243.36,1127.75,1012.13,896.52,780.91,716.01,664.68,626.11
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Delhi,Livestock,Non-Dairy,3214.32,4390.98,5567.65,5458.53,5349.41,5240.3,5131.18,5022.07,5508.8,6318.21,7551.67
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Goa,Livestock,Non-Dairy,22506.02,21180.02,19854.03,18508.28,17162.54,15816.79,14471.04,13125.29,12165.29,11298.68,10514.37
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Gujarat,Livestock,Non-Dairy,2548655.2,2557417.81,2566180.41,2590157.12,2614133.84,2638110.56,2662087.27,2686063.99,2714339.07,2744219.66,2775788.12
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Haryana,Livestock,Non-Dairy,322025.37,317159.06,312292.74,302199.6,292106.46,282013.32,271920.18,261827.03,254473.62,247950.61,242233.71
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Livestock,Non-Dairy,575113.67,563830.0,552546.33,527117.06,501687.79,476258.52,450829.25,425399.98,405242.87,386454.37,368905.51
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Livestock,Non-Dairy,569315.06,569034.09,568753.12,533402.77,498052.41,462702.06,427351.71,392001.35,365890.67,342091.44,320353.03
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Jharkhand,Livestock,Non-Dairy,3302060.23,3399352.85,3496645.47,3489529.98,3482414.5,3475299.01,3468183.53,3461068.04,3472010.17,3487825.91,3508128.93
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Karnataka,Livestock,Non-Dairy,2951682.74,2975321.61,2998960.48,2853000.05,2707039.62,2561079.18,2415118.75,2269158.32,2153525.16,2045959.79,1945764.26
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Kerala,Livestock,Non-Dairy,60457.57,43478.36,26499.14,24563.44,22627.73,20692.02,18756.31,16820.6,15469.66,14263.1,13184.26
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Livestock,Non-Dairy,342.47,513.7,684.94,661.11,637.29,613.47,589.65,565.82,1052.53,2290.98,5320.35
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Livestock,Non-Dairy,7402713.85,7741277.78,8079841.71,7716960.59,7354079.48,6991198.37,6628317.26,6265436.14,6010968.47,5782297.59,5576285.12
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Maharashtra,Livestock,Non-Dairy,5510898.69,5487460.03,5464021.37,5328721.03,5193420.69,5058120.35,4922820.01,4787519.67,4692308.52,4606827.14,4529943.1
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Manipur,Livestock,Non-Dairy,121106.76,108391.14,95675.52,90932.01,86188.51,81445.0,76701.5,71957.99,68816.23,66036.53,63566.72
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Meghalaya,Livestock,Non-Dairy,289535.62,290568.93,291602.24,294956.43,298310.62,301664.8,305018.99,308373.18,316290.9,325590.11,336236.41
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Mizoram,Livestock,Non-Dairy,8444.45,7721.17,6997.89,7045.61,7093.33,7141.05,7188.77,7236.5,7534.01,7919.07,8396.56
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Nagaland,Livestock,Non-Dairy,75282.26,74272.89,73263.52,66141.15,59018.78,51896.41,44774.05,37651.68,33692.27,30341.11,27483.59
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Odisha,Livestock,Non-Dairy,4775042.18,4592509.77,4409977.36,4328790.22,4247603.07,4166415.92,4085228.78,4004041.63,3979184.6,3968161.26,3969448.55
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Puducherry,Livestock,Non-Dairy,1772.45,1986.68,2200.91,1922.52,1644.14,1365.76,1087.38,809.0,666.67,550.96,456.78
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Punjab,Livestock,Non-Dairy,193558.06,183037.59,172517.12,167180.46,161843.8,156507.15,151170.49,145833.83,142924.38,140526.84,138556.74
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Rajasthan,Livestock,Non-Dairy,2957841.69,2978596.04,2999350.39,2948796.95,2898243.52,2847690.09,2797136.65,2746583.22,2711482.25,2681181.33,2655559.43
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Sikkim,Livestock,Non-Dairy,22772.85,21685.28,20597.7,17327.88,14058.05,10788.23,7518.4,4248.57,3121.95,2299.8,1698.33
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Livestock,Non-Dairy,1275106.67,1256315.5,1237524.33,1129551.79,1021579.26,913606.72,805634.18,697661.64,624240.65,559229.89,501618.4
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,1773911.77,1820457.72,1867003.67,1760444.18,1653884.68,1547325.18,1440765.69,1334206.19,1250423.11,1172804.54,1100849.15
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,267850.24,283576.87,299303.49,294356.01,289408.53,284461.05,279513.57,274566.1,273600.96,273676.97,274704.27
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,5689907.31,5524174.96,5358442.61,5065766.32,4773090.03,4480413.73,4187737.44,3895061.14,3687490.48,3502713.4,3338774.59
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,583749.48,616295.23,648840.97,617889.77,586938.56,555987.36,525036.16,494084.96,469699.59,447014.92,425868.9
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Indigenous Cattle (ND),,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,4980022.75,5221648.13,5463273.5,5183680.07,4904086.64,4624493.2,4344899.77,4065306.34,3883601.67,3726265.44,3590677.91
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,1047.17,1024.75,1002.33,952.73,903.13,853.54,803.94,754.34,712.65,673.27,636.07
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,5503.68,5145.33,4786.99,4690.32,4593.65,4496.98,4400.31,4303.64,4212.99,4124.26,4037.39
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,7198.62,7332.93,7467.24,7470.44,7473.64,7476.84,7480.04,7483.25,7486.45,7489.66,7492.86
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,37206.0,39607.51,42009.01,40478.5,38947.99,37417.48,35886.97,34356.46,33002.1,31701.14,30451.45
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,13692.63,13482.95,13273.26,13347.4,13421.55,13495.69,13569.83,13643.97,13719.35,13795.14,13871.35
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,2.85,4.27,5.69,5.12,4.55,3.98,3.41,2.84,2.47,2.15,1.87
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Livestock,Non-Dairy,10133.13,9403.7,8674.26,8783.46,8892.65,9001.85,9111.04,9220.24,9333.49,9448.13,9564.19
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Livestock,Non-Dairy,33.42,18.63,3.84,3.07,2.31,1.54,0.77,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Livestock,Non-Dairy,1.79,2.68,3.57,2.91,2.26,1.6,0.95,0.29,0.18,0.11,0.07
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Delhi,Livestock,Non-Dairy,503.88,461.83,419.77,656.47,893.17,1129.87,1366.57,1603.27,2096.06,2740.34,3582.64
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Goa,Livestock,Non-Dairy,1517.5,1362.75,1208.0,1149.38,1090.77,1032.15,973.53,914.91,865.44,818.65,774.39
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Gujarat,Livestock,Non-Dairy,3914.24,2185.86,457.49,383.96,310.43,236.91,163.38,89.86,64.89,46.86,33.84
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Haryana,Livestock,Non-Dairy,2661.97,2732.96,2803.94,2776.32,2748.7,2721.08,2693.46,2665.85,2639.05,2612.53,2586.27
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Livestock,Non-Dairy,57.68,55.01,52.35,63.02,73.69,84.36,95.03,105.69,121.64,139.99,161.1
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Livestock,Non-Dairy,30.49,24.74,18.98,25.36,31.73,38.1,44.47,50.84,61.91,75.4,91.81
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Livestock,Non-Dairy,19325.03,17353.54,15382.06,16347.59,17313.12,18278.65,19244.18,20209.71,21343.67,22541.26,23806.05
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Karnataka,Livestock,Non-Dairy,6223.25,6058.87,5894.49,5995.74,6097.0,6198.25,6299.5,6400.76,6507.11,6615.24,6725.16
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Kerala,Livestock,Non-Dairy,1417.68,1328.52,1239.36,1225.77,1212.18,1198.6,1185.01,1171.42,1158.29,1145.3,1132.46
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Livestock,Non-Dairy,5784.88,4918.32,4051.76,3977.47,3903.18,3828.89,3754.6,3680.31,3610.21,3541.45,3474.0
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Livestock,Non-Dairy,8040.3,7450.95,6861.6,6857.46,6853.31,6849.17,6845.02,6840.88,6836.74,6832.6,6828.47
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Manipur,Livestock,Non-Dairy,7653.26,7122.39,6591.52,6437.52,6283.52,6129.52,5975.52,5821.52,5678.66,5539.32,5403.39
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Livestock,Non-Dairy,9905.25,10458.37,11011.5,11091.4,11171.3,11251.2,11331.1,11411.0,11492.62,11574.83,11657.63
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Mizoram,Livestock,Non-Dairy,5096.29,5355.44,5614.58,5521.66,5428.75,5335.83,5242.91,5150.0,5061.8,4975.11,4889.91
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Nagaland,Livestock,Non-Dairy,14088.81,14371.21,14653.61,13838.38,13023.15,12207.91,11392.68,10577.45,9909.87,9284.43,8698.47
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Odisha,Livestock,Non-Dairy,13372.91,13108.36,12843.81,11452.38,10060.94,8669.51,7278.07,5886.64,5036.19,4308.6,3686.13
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Puducherry,Livestock,Non-Dairy,17.23,15.35,13.46,15.01,16.56,18.11,19.66,21.21,23.23,25.44,27.86
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Punjab,Livestock,Non-Dairy,573.97,556.46,538.94,566.48,594.02,621.56,649.1,676.64,708.14,741.11,775.62
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Livestock,Non-Dairy,5738.84,5059.26,4379.68,4501.97,4624.27,4746.56,4868.86,4991.15,5123.34,5259.02,5398.29
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Sikkim,Livestock,Non-Dairy,769.13,754.69,740.25,717.81,695.37,672.93,650.49,628.05,607.74,588.08,569.06
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Livestock,Non-Dairy,6355.9,6163.35,5970.8,5549.37,5127.94,4706.51,4285.08,3863.64,3541.52,3246.26,2975.61
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,5087.18,4755.95,4424.73,4335.37,4246.02,4156.67,4067.31,3977.96,3894.17,3812.15,3731.86
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,4963.29,5250.43,5537.57,5952.7,6367.83,6782.96,7198.09,7613.21,8113.68,8647.04,9215.46
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,38154.76,33250.15,28345.53,28280.87,28216.21,28151.55,28086.89,28022.23,27958.02,27893.95,27830.03
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,554.63,485.45,416.26,416.62,416.98,417.33,417.69,418.05,418.4,418.76,419.12
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Pigs,,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,22213.82,19660.23,17106.64,16407.38,15708.12,15008.86,14309.59,13610.33,13001.98,12420.82,11865.64
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,0.0,0.0,0.0,0.06,0.13,0.19,0.25,0.32,0.32,0.32,0.32
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,1279959.84,1336753.2,1393546.55,1402890.19,1412233.82,1421577.45,1430921.09,1440264.72,1449794.64,1459387.62,1469044.08
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,2041.2,2064.3,2087.4,1954.45,1821.5,1688.55,1555.6,1422.65,1317.63,1220.37,1130.29
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,27499.45,32324.17,37148.9,40598.52,44048.15,47497.78,50947.41,54397.04,58708.51,63361.72,68383.74
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,31512.34,27213.51,22914.68,23213.55,23512.42,23811.29,24110.16,24409.04,24719.4,25033.72,25352.03
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,2.84,4.25,5.67,5.92,6.17,6.43,6.68,6.93,7.21,7.51,7.82
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Livestock,Non-Dairy,13710.53,14213.3,14716.07,15305.54,15895.01,16484.48,17073.95,17663.42,18320.24,19001.5,19708.09
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Livestock,Non-Dairy,10.4,15.59,20.79,19.24,17.68,16.13,14.57,13.02,11.86,10.8,9.83
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Livestock,Non-Dairy,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.11,0.11,0.11,0.11
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Delhi,Livestock,Non-Dairy,522.32,573.48,624.65,519.29,413.93,308.57,203.22,97.86,67.55,46.62,32.18
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Goa,Livestock,Non-Dairy,6.46,9.69,12.92,10.84,8.76,6.68,4.6,2.52,1.82,1.31,0.95
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Gujarat,Livestock,Non-Dairy,213337.11,211750.67,210164.22,203994.13,197824.03,191653.94,185483.84,179313.75,173709.89,168281.17,163022.1
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Haryana,Livestock,Non-Dairy,64804.9,63974.85,63144.8,58130.79,53116.79,48102.79,43088.79,38074.79,34411.01,31099.79,28107.19
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Livestock,Non-Dairy,95933.2,95284.8,94636.4,92611.41,90586.42,88561.43,86536.44,84511.46,82620.36,80771.57,78964.16
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Livestock,Non-Dairy,395752.82,414551.73,433350.65,417859.7,402368.76,386877.81,371386.87,355895.93,342152.51,328939.81,316237.35
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Livestock,Non-Dairy,61075.14,55912.71,50750.28,52841.65,54933.02,57024.39,59115.76,61207.13,63544.02,65970.14,68488.89
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Karnataka,Livestock,Non-Dairy,882757.79,943196.68,1003635.57,1004167.44,1004699.3,1005231.17,1005763.04,1006294.91,1006827.62,1007360.61,1007893.89
"Agriculture, Forestry and Other Land Use",Livestock,Enteric Fermentation,Direct,Animal,Sheep,,Emissions,CO2e (t) GWP-AR2,Kerala,Livestock,Non-Dairy,260.66,180.99,101.33,111.43,121.53,131.63,141.73,151.83,164.62,178.49,193.53
